,Unnamed: 0,Client ID,Client tenure year,Client tenure month,Client age,Gender,Number of accounts,Balance,Calls in the last 6 months,Log ons in the last 6 months,Variation,confirm,start,step_1,step_2,step_3,visit_duration
18884,18884,8482283,9.0,114.0,64.0,M,2.0,126286.04,4.0,7.0,Test,1,1,1,1,1,12
18885,18885,3816420,26.0,317.0,28.0,F,2.0,47921.41,1.0,4.0,Control,1,1,1,1,1,2
18886,18886,1383318,29.0,351.0,62.0,F,2.0,131208.44,3.0,6.0,Test,1,1,1,1,1,5
18887,18887,8498591,7.0,88.0,54.0,U,3.0,65707.01,6.0,9.0,Control,1,5,3,2,2,6
18888,18888,3618224,5.0,70.0,22.0,U,2.0,28078.75,1.0,4.0,Test,1,1,1,1,1,4
18889,18889,2923510,7.0,91.0,67.0,U,3.0,104236.34,4.0,7.0,Test,1,2,3,1,1,2
18890,18890,9194809,8.0,102.0,32.0,U,2.0,39333.04,6.0,9.0,Control,1,1,1,1,1,8
18891,18891,2001658,9.0,118.0,38.0,M,2.0,72083.39,0.0,3.0,Control,1,1,1,1,1,1
18892,18892,1425337,4.0,59.0,30.0,U,3.0,41312.67,0.0,3.0,Control,0,1,1,1,0,0
18893,18893,4822884,7.0,90.0,27.0,U,2.0,31846.61,0.0,3.0,Test,0,1,1,0,0,0
18894,18894,7250188,15.0,189.0,57.0,M,2.0,234109.92,6.0,9.0,Control,1,17,4,5,4,0
18895,18895,9967908,7.0,84.0,60.0,U,2.0,55482.95,3.0,6.0,Test,1,1,1,1,1,5
18897,18897,9784340,5.0,70.0,26.0,U,2.0,33781.66,3.0,6.0,Test,1,3,3,1,1,8
18899,18899,4934628,9.0,119.0,34.0,M,2.0,113816.49,1.0,4.0,Control,1,1,1,1,1,5
18900,18900,1322248,4.0,53.0,42.0,U,2.0,114170.11,2.0,5.0,Control,1,1,1,1,1,4
18901,18901,6662624,9.0,112.0,65.0,F,2.0,49127.14,2.0,5.0,Control,2,1,1,1,1,7
18902,18902,1919252,14.0,168.0,44.0,M,2.0,797366.47,4.0,7.0,Control,1,2,2,1,1,3
18904,18904,464539,15.0,190.0,31.0,M,2.0,130168.6,0.0,3.0,Test,0,2,1,1,0,4
18905,18905,5204398,14.0,173.0,46.0,F,2.0,45172.01,3.0,6.0,Control,1,1,1,1,1,15
18906,18906,1495501,11.0,137.0,36.0,M,2.0,55659.32,1.0,4.0,Test,1,3,3,3,1,9
18907,18907,4060998,11.0,136.0,48.0,U,2.0,74371.63,0.0,3.0,Control,1,1,1,1,1,15
18909,18909,9205890,14.0,171.0,48.0,F,2.0,105659.65,1.0,5.0,Test,1,1,1,1,1,5
18910,18910,2251990,5.0,68.0,44.0,U,2.0,36167.24,6.0,9.0,Test,0,5,1,0,0,3
18911,18911,5409735,6.0,73.0,31.0,U,2.0,123134.1,6.0,9.0,Test,1,3,1,1,1,0
18912,18912,7411340,6.0,82.0,66.0,U,3.0,757392.64,6.0,9.0,Test,1,1,1,1,1,6
18913,18913,1467266,4.0,59.0,26.0,U,2.0,31401.94,6.0,9.0,Control,1,1,1,1,1,2
18914,18914,2536235,8.0,104.0,41.0,F,2.0,33990.38,3.0,6.0,Test,0,1,1,0,0,0
18915,18915,4215349,14.0,172.0,51.0,F,2.0,25329.12,2.0,6.0,Test,0,2,1,0,0,1
18916,18916,4713128,8.0,102.0,78.0,U,2.0,190827.34,4.0,7.0,Test,4,5,3,4,2,15
18917,18917,5294087,15.0,191.0,44.0,F,2.0,283490.15,0.0,5.0,Control,1,1,1,2,2,12
18918,18918,8127073,5.0,63.0,48.0,F,2.0,49769.37,1.0,4.0,Control,1,2,1,1,1,24
18919,18919,9713227,15.0,191.0,54.0,F,2.0,148497.26,3.0,6.0,Test,1,1,1,1,1,2
18920,18920,4006336,20.0,240.0,43.0,F,2.0,59032.53,6.0,9.0,Test,0,3,0,0,0,1
18921,18921,1016444,36.0,442.0,74.0,F,2.0,74509.75,6.0,9.0,Test,3,3,3,2,1,3
18922,18922,6148714,5.0,70.0,57.0,U,2.0,27332.33,1.0,4.0,Test,0,2,1,1,1,2
18923,18923,2608015,15.0,184.0,56.0,M,2.0,525700.15,2.0,5.0,Test,1,1,1,1,1,5
18925,18925,6905618,32.0,395.0,62.0,F,2.0,294034.58,6.0,9.0,Test,1,5,2,3,3,6
18926,18926,7125111,5.0,65.0,24.0,U,3.0,61777.83,5.0,8.0,Test,1,4,1,1,1,15
18927,18927,9866491,4.0,59.0,18.0,U,2.0,39533.97,1.0,4.0,Test,5,1,1,1,1,8
18928,18928,1602451,15.0,189.0,40.0,F,2.0,76351.74,3.0,6.0,Control,0,2,0,0,0,1
18929,18929,5354,4.0,58.0,50.0,U,2.0,62282.38,2.0,5.0,Control,1,2,2,1,1,2
18930,18930,9298375,7.0,85.0,22.0,U,3.0,55261.71,3.0,6.0,Control,1,2,1,2,2,2
18931,18931,8849704,23.0,282.0,56.0,M,2.0,24047.56,0.0,3.0,Control,1,1,1,1,1,4
18932,18932,7571586,23.0,277.0,68.0,F,3.0,126636.59,6.0,9.0,Test,3,2,2,1,1,1
18933,18933,8145262,21.0,252.0,52.0,F,2.0,191545.88,1.0,6.0,Test,4,1,1,1,1,4
18934,18934,9901800,20.0,250.0,57.0,F,2.0,202751.64,2.0,5.0,Control,0,1,1,0,0,0
18935,18935,4225354,20.0,245.0,54.0,F,2.0,41508.32,0.0,3.0,Control,1,1,1,1,1,9
18936,18936,2651141,19.0,238.0,42.0,F,2.0,69052.4,3.0,6.0,Test,1,1,1,1,1,0
18937,18937,7612839,18.0,226.0,40.0,M,3.0,101282.37,6.0,9.0,Test,1,2,2,1,1,3
18939,18939,2147992,6.0,73.0,31.0,U,3.0,167377.55,6.0,9.0,Test,0,1,1,1,1,2
18941,18941,8813652,12.0,149.0,52.0,M,2.0,26591.12,1.0,4.0,Control,0,1,1,1,0,1
18942,18942,4450530,18.0,224.0,50.0,F,2.0,65386.06,1.0,4.0,Test,1,2,1,1,1,19
18943,18943,6176788,5.0,60.0,58.0,M,3.0,333968.81,6.0,9.0,Control,1,2,2,1,1,0
18945,18945,1627521,6.0,73.0,37.0,U,3.0,115781.78,4.0,7.0,Control,0,3,2,2,2,12
18946,18946,2761914,6.0,79.0,24.0,U,2.0,32252.61,6.0,9.0,Test,1,1,1,1,1,3
18947,18947,5421639,13.0,156.0,34.0,M,2.0,79840.33,3.0,6.0,Test,4,1,1,1,1,4
18948,18948,2530984,7.0,88.0,38.0,U,2.0,68804.49,1.0,4.0,Test,2,1,1,1,1,2
18949,18949,7487434,11.0,142.0,59.0,M,2.0,403205.56,1.0,4.0,Control,0,2,1,0,0,2
18950,18950,1131760,4.0,58.0,62.0,U,2.0,27348.96,0.0,3.0,Control,1,2,1,1,1,6
18951,18951,8689959,13.0,163.0,31.0,F,3.0,220819.32,6.0,9.0,Control,1,1,1,1,1,7
18952,18952,6865176,15.0,187.0,28.0,M,3.0,295547.64,6.0,9.0,Test,1,1,1,2,2,3
18956,18956,9370903,13.0,166.0,28.0,M,2.0,116022.97,6.0,9.0,Control,0,6,4,3,0,9
18957,18957,3839983,3.0,47.0,39.0,U,2.0,31714.67,3.0,6.0,Test,1,3,2,2,2,5
18958,18958,9917115,7.0,94.0,66.0,U,3.0,86889.15,6.0,9.0,Control,1,3,1,1,1,3
18960,18960,2857759,23.0,284.0,72.0,F,2.0,107517.07,3.0,6.0,Control,1,4,2,2,1,1
18961,18961,1939910,30.0,370.0,58.0,M,3.0,559941.76,6.0,9.0,Test,1,1,1,1,1,3
18962,18962,5789598,9.0,116.0,29.0,M,2.0,82596.9,6.0,9.0,Control,0,2,0,0,0,0
18963,18963,3864357,13.0,165.0,52.0,F,2.0,289768.98,2.0,5.0,Test,1,1,1,1,1,3
18966,18966,2302824,19.0,236.0,56.0,M,2.0,29000.16,4.0,7.0,Control,0,2,1,1,1,2
18969,18969,9940066,12.0,145.0,56.0,F,2.0,56658.56,0.0,5.0,Control,0,3,1,1,0,2
18970,18970,4976299,9.0,109.0,40.0,F,2.0,79049.46,2.0,5.0,Test,1,4,4,1,1,26
18971,18971,5664043,13.0,159.0,50.0,F,2.0,412037.56,6.0,9.0,Test,1,1,1,1,1,4
18972,18972,521225,14.0,172.0,50.0,M,2.0,181100.91,2.0,5.0,Test,1,2,2,1,1,6
18973,18973,7203621,5.0,68.0,53.0,U,2.0,178897.95,4.0,7.0,Test,0,1,1,0,0,0
18974,18974,5251384,23.0,276.0,68.0,F,2.0,255382.63,4.0,7.0,Test,0,3,0,0,0,1
18976,18976,316689,21.0,263.0,64.0,M,4.0,488424.29,3.0,6.0,Control,1,1,1,1,1,17
18977,18977,7219944,21.0,258.0,26.0,M,3.0,59921.94,3.0,6.0,Control,1,3,1,1,1,2
18978,18978,5293759,18.0,220.0,46.0,F,2.0,953670.78,4.0,7.0,Test,1,1,1,1,1,5
18979,18979,2351870,17.0,206.0,44.0,F,4.0,140024.02,6.0,9.0,Test,1,6,2,3,2,12
18980,18980,2733202,11.0,143.0,42.0,M,2.0,139889.17,0.0,3.0,Control,1,1,1,1,1,8
18981,18981,1856181,8.0,106.0,62.0,F,2.0,60837.95,3.0,6.0,Control,0,3,1,0,0,0
18983,18983,8148299,5.0,70.0,80.0,F,2.0,599335.09,1.0,4.0,Control,1,2,1,1,1,13
18985,18985,9112360,10.0,130.0,44.0,M,2.0,26629.13,2.0,5.0,Control,4,1,1,2,1,6
18986,18986,346580,11.0,141.0,26.0,F,3.0,103758.72,6.0,9.0,Test,0,1,1,0,0,0
18987,18987,1259481,6.0,75.0,24.0,U,3.0,62237.03,5.0,8.0,Test,1,1,1,1,1,5
18988,18988,7379399,4.0,58.0,50.0,U,2.0,31674.5,0.0,3.0,Control,0,1,1,0,0,0
18989,18989,7521803,28.0,336.0,44.0,M,3.0,39146.34,2.0,5.0,Test,0,4,4,4,2,1
18990,18990,4825054,13.0,158.0,60.0,M,2.0,40070.16,6.0,9.0,Control,1,4,2,2,1,2
18992,18992,4905164,9.0,109.0,65.0,M,2.0,541093.3,4.0,7.0,Test,0,1,2,2,2,17
18993,18993,4266634,6.0,80.0,29.0,U,2.0,27612.74,6.0,9.0,Control,2,1,1,1,1,5
18994,18994,301637,4.0,58.0,22.0,F,2.0,37098.33,1.0,4.0,Test,2,1,1,1,1,2
18995,18995,8127212,11.0,133.0,38.0,F,4.0,272710.32,6.0,9.0,Control,1,1,2,2,1,6
18996,18996,9217608,4.0,59.0,34.0,U,3.0,52900.73,0.0,3.0,Test,1,1,1,1,1,2
18999,18999,9883785,8.0,97.0,50.0,U,2.0,109098.86,2.0,5.0,Control,1,2,1,1,1,23
19000,19000,6305171,8.0,103.0,29.0,M,2.0,32880.62,3.0,6.0,Test,1,1,1,1,1,4
19001,19001,2544793,16.0,195.0,46.0,F,3.0,70125.11,0.0,3.0,Test,1,2,2,1,1,2
19003,19003,6853899,5.0,70.0,43.0,U,2.0,31991.89,0.0,3.0,Control,0,2,1,0,0,1
19004,19004,5740867,14.0,169.0,38.0,F,2.0,51128.57,5.0,8.0,Test,1,1,1,1,1,4
19005,19005,4814613,9.0,110.0,40.0,F,2.0,65734.33,1.0,4.0,Control,1,2,2,2,2,6
19006,19006,7980278,12.0,145.0,36.0,F,2.0,54493.59,1.0,4.0,Test,1,1,1,1,1,3
19007,19007,4254856,4.0,58.0,59.0,U,2.0,37013.08,1.0,4.0,Test,0,1,1,0,0,0
19008,19008,578755,7.0,85.0,57.0,U,2.0,492169.61,6.0,9.0,Test,0,2,1,1,1,4
19009,19009,6933882,21.0,253.0,49.0,M,2.0,159362.62,6.0,9.0,Test,1,1,1,1,1,8
19010,19010,3029208,18.0,218.0,56.0,M,2.0,53717.7,6.0,9.0,Test,1,3,1,1,1,3
19011,19011,9292933,4.0,57.0,22.0,U,2.0,31710.46,2.0,5.0,Test,1,2,2,2,2,9
19012,19012,6940180,15.0,185.0,58.0,F,2.0,81976.73,0.0,3.0,Control,1,2,3,3,3,35
19013,19013,7971052,14.0,171.0,43.0,M,2.0,28550.59,2.0,5.0,Test,2,1,1,1,1,3
19014,19014,8274603,15.0,188.0,56.0,M,2.0,316754.26,3.0,6.0,Test,1,6,3,3,2,7
19015,19015,1559905,10.0,125.0,38.0,F,2.0,41270.05,0.0,3.0,Test,2,1,1,1,1,7
19016,19016,5173793,7.0,94.0,28.0,U,2.0,23801.11,2.0,5.0,Control,1,3,2,2,2,2
19017,19017,6670228,27.0,334.0,70.0,M,3.0,822359.14,6.0,9.0,Test,1,1,2,3,3,29
19018,19018,1671845,11.0,143.0,30.0,M,2.0,44697.45,1.0,4.0,Control,1,2,3,2,2,5
19019,19019,1097270,4.0,58.0,32.0,U,2.0,37391.9,4.0,7.0,Control,1,1,1,1,1,4
19020,19020,9938688,11.0,136.0,34.0,F,2.0,34200.04,6.0,9.0,Test,1,1,1,1,1,2
19021,19021,3906238,23.0,286.0,72.0,M,3.0,297445.42,3.0,6.0,Test,1,1,2,3,2,14
19022,19022,1381379,23.0,282.0,60.0,F,2.0,26527.85,2.0,5.0,Control,1,1,1,1,1,2
19023,19023,5117714,23.0,277.0,62.0,F,3.0,307434.97,4.0,7.0,Control,1,3,1,1,1,3
19024,19024,847990,21.0,261.0,73.0,M,3.0,1012766.85,6.0,9.0,Control,0,5,4,0,0,7
19027,19027,1437753,9.0,108.0,35.0,M,2.0,119993.63,6.0,9.0,Control,1,2,2,1,1,17
19028,19028,7723505,11.0,143.0,52.0,F,2.0,51359.91,1.0,4.0,Control,1,2,2,1,1,0
19029,19029,6902554,13.0,161.0,34.0,M,2.0,24214.88,0.0,3.0,Test,1,1,1,1,1,3
19031,19031,5226745,4.0,48.0,61.0,F,2.0,660157.73,1.0,7.0,Control,0,0,0,0,1,10
19032,19032,5396558,4.0,58.0,57.0,M,2.0,57039.3,4.0,7.0,Test,1,1,1,1,1,3
19034,19034,5085663,33.0,396.0,76.0,M,2.0,362581.68,3.0,6.0,Control,1,2,2,2,2,8
19035,19035,7396152,15.0,190.0,87.0,F,2.0,63827.04,3.0,6.0,Test,0,8,4,1,1,1
19036,19036,6928557,4.0,57.0,32.0,M,2.0,159132.07,6.0,9.0,Test,0,1,1,1,1,2
19037,19037,7598094,15.0,181.0,76.0,F,2.0,39850.16,4.0,7.0,Test,1,3,1,1,1,6
19038,19038,6405208,4.0,58.0,28.0,U,2.0,33786.62,6.0,9.0,Test,1,2,1,1,1,3
19039,19039,8597536,15.0,187.0,50.0,M,2.0,42432.59,0.0,3.0,Control,4,1,1,1,1,7
19040,19040,6763636,7.0,92.0,60.0,U,2.0,34374.51,0.0,3.0,Control,1,1,1,1,1,3
19042,19042,2071121,6.0,80.0,26.0,U,3.0,37069.79,4.0,7.0,Control,1,1,1,1,1,5
19043,19043,590336,7.0,84.0,26.0,U,2.0,48327.12,0.0,3.0,Control,1,1,1,1,1,6
19044,19044,8606507,7.0,88.0,58.0,M,2.0,265286.35,4.0,7.0,Control,0,4,0,0,0,1
19045,19045,3247283,6.0,79.0,32.0,U,2.0,27919.28,4.0,7.0,Test,1,1,1,1,1,4
19047,19047,9397101,5.0,69.0,62.0,U,2.0,643388.48,6.0,9.0,Control,1,1,1,2,2,6
19048,19048,3732770,6.0,72.0,34.0,U,3.0,57928.51,1.0,4.0,Control,1,2,2,2,1,7
19050,19050,8848698,6.0,73.0,34.0,U,2.0,184925.94,6.0,9.0,Test,3,1,1,2,1,1
19051,19051,1866710,7.0,88.0,24.0,U,2.0,28578.02,3.0,6.0,Test,1,1,1,1,1,4
19052,19052,6058229,26.0,315.0,48.0,M,4.0,350414.63,2.0,6.0,Control,1,1,1,1,1,6
19053,19053,2590512,4.0,51.0,50.0,U,2.0,60832.57,1.0,4.0,Control,1,1,1,1,1,3
19054,19054,9658480,15.0,188.0,36.0,M,2.0,85777.17,1.0,4.0,Test,1,1,1,1,1,3
19055,19055,625038,3.0,40.0,58.0,F,3.0,43675.43,1.0,4.0,Control,1,5,2,4,3,6
19056,19056,3725634,5.0,67.0,28.0,U,2.0,33787.5,5.0,8.0,Control,1,1,1,2,2,9
19057,19057,2798458,14.0,178.0,42.0,M,2.0,31611.5,1.0,4.0,Control,1,2,2,1,1,1
19058,19058,7036316,33.0,398.0,62.0,F,2.0,92542.53,1.0,4.0,Test,1,1,1,1,1,10
19060,19060,628058,40.0,484.0,62.0,U,2.0,219722.01,4.0,7.0,Test,1,1,1,3,3,10
19061,19061,7571228,16.0,196.0,30.0,M,2.0,30041.55,0.0,3.0,Test,1,1,1,1,1,2
19062,19062,3806379,10.0,126.0,52.0,F,2.0,35852.56,3.0,6.0,Test,0,2,2,1,1,9
19063,19063,4479167,12.0,154.0,35.0,F,3.0,202817.19,4.0,7.0,Test,0,1,1,0,0,0
19064,19064,6034953,21.0,258.0,47.0,F,2.0,105294.6,6.0,9.0,Test,0,2,1,0,0,2
19065,19065,1654715,15.0,189.0,54.0,F,4.0,439603.21,3.0,6.0,Control,1,2,1,1,1,6
19066,19066,7996632,7.0,85.0,56.0,U,2.0,300221.36,4.0,7.0,Control,0,1,1,0,0,0
19067,19067,9164450,6.0,83.0,22.0,U,2.0,35506.21,4.0,7.0,Control,1,1,1,1,1,3
19068,19068,1246546,5.0,60.0,44.0,U,2.0,23962.24,0.0,3.0,Test,1,1,1,1,1,6
19069,19069,1631795,12.0,149.0,26.0,F,2.0,25385.49,6.0,9.0,Test,1,1,1,1,1,2
19070,19070,9681169,9.0,119.0,34.0,M,2.0,56791.33,3.0,6.0,Control,1,3,4,4,3,31
19071,19071,9886721,4.0,58.0,50.0,U,2.0,46933.38,0.0,4.0,Test,1,1,1,1,1,2
19072,19072,2484785,10.0,123.0,68.0,M,2.0,61787.89,6.0,9.0,Test,0,5,2,2,3,1
19074,19074,4404939,14.0,170.0,56.0,M,2.0,112731.22,0.0,3.0,Control,1,2,2,1,1,9
19075,19075,1263818,11.0,138.0,62.0,F,2.0,109960.77,3.0,6.0,Control,1,4,4,1,1,69
19076,19076,1610544,8.0,106.0,70.0,M,3.0,58194.43,2.0,5.0,Test,1,8,5,8,7,7
19078,19078,8331994,24.0,289.0,42.0,M,3.0,95426.58,3.0,6.0,Control,1,2,2,1,1,5
19079,19079,5172392,23.0,281.0,34.0,M,2.0,51787.41,1.0,4.0,Control,1,1,1,1,1,13
19080,19080,8148127,22.0,274.0,58.0,M,2.0,542490.06,4.0,7.0,Test,1,1,1,1,1,4
19081,19081,3433998,6.0,83.0,40.0,U,2.0,36595.83,1.0,4.0,Control,1,1,1,1,1,5
19082,19082,7715715,14.0,178.0,32.0,F,2.0,94053.89,6.0,9.0,Control,1,1,1,1,3,4
19083,19083,6519864,6.0,74.0,31.0,M,2.0,116440.88,1.0,4.0,Control,0,2,2,5,4,5
19084,19084,5471281,16.0,202.0,56.0,F,2.0,68954.91,6.0,9.0,Control,1,1,1,1,1,3
19085,19085,1365573,16.0,193.0,47.0,F,2.0,85304.04,0.0,3.0,Test,0,2,0,0,0,1
19086,19086,7301705,13.0,158.0,49.0,M,2.0,24537.32,1.0,4.0,Control,1,1,1,1,1,5
19087,19087,7331806,7.0,86.0,50.0,U,2.0,120278.28,2.0,5.0,Test,1,1,1,1,1,2
19088,19088,3406078,7.0,84.0,63.0,U,2.0,170587.55,1.0,4.0,Control,3,6,1,1,1,10
19089,19089,732599,5.0,65.0,54.0,U,2.0,89552.25,2.0,5.0,Test,1,1,1,1,1,5
19092,19092,2601807,6.0,82.0,64.0,U,2.0,33459.95,3.0,6.0,Test,2,1,1,1,1,8
19093,19093,1511490,11.0,132.0,40.0,M,2.0,81033.53,4.0,7.0,Test,1,1,3,2,1,11
19094,19094,429351,9.0,109.0,48.0,M,2.0,305317.41,5.0,8.0,Control,0,2,1,0,0,1
19095,19095,3761836,4.0,58.0,56.0,U,2.0,55482.87,1.0,4.0,Control,0,2,1,1,0,1
19096,19096,3399237,5.0,68.0,22.0,U,2.0,25311.61,6.0,9.0,Control,1,1,1,1,1,5
19097,19097,1101942,14.0,175.0,68.0,M,2.0,61897.74,5.0,8.0,Control,0,7,4,0,0,2
19099,19099,5477208,6.0,72.0,24.0,U,2.0,54029.66,6.0,9.0,Control,1,1,1,1,1,4
19101,19101,5165430,16.0,195.0,72.0,F,2.0,480249.07,1.0,4.0,Test,1,15,9,18,17,12
19102,19102,2340168,5.0,71.0,28.0,U,2.0,34679.85,2.0,5.0,Control,0,4,0,0,0,1
19103,19103,2937318,29.0,348.0,31.0,M,3.0,79709.33,2.0,5.0,Test,0,2,0,0,0,0
19104,19104,3084284,12.0,144.0,59.0,F,2.0,128577.85,5.0,8.0,Test,0,3,0,0,0,3
19105,19105,684181,7.0,95.0,51.0,U,2.0,193263.09,3.0,6.0,Test,1,3,1,1,1,6
19106,19106,6960924,6.0,83.0,58.0,U,2.0,206463.2,2.0,5.0,Control,1,2,2,4,3,19
19107,19107,4217313,6.0,79.0,24.0,U,3.0,72676.74,2.0,5.0,Test,1,2,2,2,2,5
19108,19108,7016758,26.0,319.0,57.0,F,2.0,313282.53,0.0,3.0,Control,0,1,1,0,0,1
19109,19109,995510,9.0,119.0,41.0,M,2.0,38455.22,3.0,6.0,Test,0,2,1,0,0,1
19110,19110,7174415,12.0,145.0,50.0,F,2.0,110406.73,4.0,7.0,Test,1,1,1,1,1,4
19111,19111,743037,5.0,71.0,60.0,U,3.0,400159.5,5.0,8.0,Control,0,3,2,2,2,3
19112,19112,7673881,15.0,190.0,43.0,M,2.0,36474.05,6.0,9.0,Control,0,1,1,0,0,0
19113,19113,5420210,6.0,81.0,42.0,U,3.0,87340.35,1.0,4.0,Test,3,0,0,0,0,10
19114,19114,4946270,8.0,106.0,32.0,F,2.0,41204.23,1.0,4.0,Control,0,2,1,1,1,10
19115,19115,6285002,15.0,183.0,34.0,F,2.0,45431.77,0.0,3.0,Control,1,1,1,1,1,2
19116,19116,976192,6.0,83.0,40.0,U,2.0,32387.86,1.0,4.0,Test,1,3,3,4,2,4
19117,19117,9516496,9.0,113.0,51.0,F,2.0,85615.82,5.0,8.0,Test,0,5,1,3,0,5
19118,19118,4223910,14.0,175.0,56.0,F,2.0,30108.88,0.0,3.0,Control,1,1,1,1,1,7
19119,19119,639921,12.0,150.0,32.0,F,3.0,210093.41,4.0,7.0,Control,0,2,0,0,0,0
19120,19120,6669562,5.0,70.0,52.0,U,2.0,40955.15,2.0,5.0,Test,1,1,1,1,1,2
19121,19121,4297435,24.0,294.0,56.0,F,3.0,324208.02,6.0,9.0,Test,0,1,1,0,0,1
19122,19122,6609008,23.0,277.0,52.0,F,2.0,25066.23,4.0,7.0,Test,2,1,1,1,1,10
19123,19123,7517429,21.0,257.0,54.0,U,2.0,96064.75,3.0,6.0,Control,2,2,2,2,4,2
19124,19124,8771993,20.0,250.0,41.0,U,3.0,152512.29,3.0,7.0,Control,0,1,3,2,0,1
19125,19125,4718349,18.0,217.0,22.0,M,2.0,115338.26,5.0,8.0,Control,0,1,1,0,0,0
19126,19126,8383454,8.0,104.0,28.0,U,2.0,98906.91,2.0,5.0,Test,1,1,1,1,1,2
19127,19127,1919346,8.0,103.0,33.0,U,3.0,53880.21,6.0,9.0,Control,1,1,1,1,1,3
19128,19128,89693,11.0,142.0,36.0,M,3.0,84456.48,5.0,8.0,Test,1,1,1,1,1,3
19129,19129,2628332,3.0,41.0,26.0,U,2.0,30255.61,3.0,6.0,Test,1,1,1,1,1,3
19131,19131,5434066,6.0,82.0,28.0,U,2.0,31375.0,6.0,9.0,Test,0,3,0,0,0,0
19132,19132,3429239,13.0,167.0,58.0,F,2.0,91217.56,6.0,9.0,Test,1,2,1,1,1,11
19133,19133,1286454,15.0,189.0,44.0,M,4.0,963681.64,6.0,9.0,Control,1,2,2,1,1,2
19134,19134,4494220,8.0,106.0,25.0,M,2.0,79109.84,2.0,5.0,Test,1,1,1,1,1,8
19136,19136,8765017,4.0,59.0,32.0,U,2.0,27874.88,0.0,3.0,Test,0,1,1,0,0,0
19137,19137,7350449,7.0,86.0,40.0,U,2.0,26747.58,0.0,3.0,Control,1,1,1,1,1,3
19138,19138,5527784,8.0,97.0,32.0,U,2.0,35647.63,0.0,3.0,Test,1,1,1,1,1,6
19139,19139,9054200,10.0,121.0,56.0,F,2.0,24287.44,1.0,4.0,Test,0,1,1,0,0,0
19140,19140,7058602,12.0,150.0,54.0,F,3.0,221433.43,0.0,3.0,Control,1,5,2,1,1,23
19141,19141,1664458,4.0,58.0,24.0,U,2.0,45075.48,4.0,7.0,Test,2,1,1,1,1,4
19142,19142,1788956,13.0,166.0,48.0,M,2.0,144913.85,0.0,3.0,Test,1,2,1,1,1,6
19143,19143,268908,9.0,117.0,51.0,M,2.0,62191.14,5.0,8.0,Control,1,1,1,1,1,4
19144,19144,4174800,27.0,335.0,50.0,M,4.0,159151.0,6.0,9.0,Control,1,1,1,1,1,9
19145,19145,6413727,14.0,174.0,56.0,M,2.0,593187.72,5.0,8.0,Test,1,1,1,1,1,7
19146,19146,9575548,14.0,176.0,52.0,F,2.0,83711.13,1.0,4.0,Control,0,3,0,0,0,1
19148,19148,2822255,8.0,104.0,32.0,M,2.0,31797.99,3.0,6.0,Test,1,1,1,1,1,4
19149,19149,7122737,4.0,58.0,42.0,U,2.0,25786.33,0.0,3.0,Control,0,3,1,1,1,4
19150,19150,6740178,26.0,314.0,68.0,F,2.0,37624.25,3.0,6.0,Control,0,1,1,0,0,0
19151,19151,4095697,14.0,176.0,54.0,F,2.0,33754.87,0.0,3.0,Test,2,1,5,1,1,25
19153,19153,2025451,3.0,47.0,26.0,U,2.0,38870.85,1.0,4.0,Test,1,1,1,1,1,2
19154,19154,4199359,10.0,125.0,28.0,U,2.0,43118.74,6.0,9.0,Test,1,2,2,1,1,4
19155,19155,1205921,31.0,373.0,84.0,M,2.0,352644.14,6.0,9.0,Control,0,1,1,1,1,1
19156,19156,6781497,6.0,80.0,62.0,U,2.0,260143.7,0.0,3.0,Control,1,3,7,6,1,16
19157,19157,5971471,6.0,72.0,63.0,U,2.0,74552.1,1.0,4.0,Control,1,1,1,1,1,3
19158,19158,9815282,7.0,85.0,60.0,U,2.0,46751.31,6.0,9.0,Test,4,2,2,1,1,0
19159,19159,8892267,13.0,165.0,60.0,F,2.0,65667.35,4.0,7.0,Test,0,2,1,0,0,1
19160,19160,3329726,8.0,96.0,23.0,U,2.0,52856.76,0.0,3.0,Control,0,2,1,1,0,2
19161,19161,5326567,13.0,163.0,60.0,F,2.0,58711.42,1.0,4.0,Test,2,2,2,1,1,8
19162,19162,8364922,7.0,84.0,61.0,U,2.0,32796.46,0.0,3.0,Test,0,2,1,2,1,5
19163,19163,1168552,8.0,107.0,32.0,F,2.0,79316.19,6.0,9.0,Control,0,1,1,1,0,0
19164,19164,4998916,13.0,156.0,66.0,M,2.0,41421.96,1.0,4.0,Test,1,1,1,1,1,2
19165,19165,8549209,12.0,151.0,50.0,F,2.0,26722.42,5.0,8.0,Control,1,1,1,1,1,5
19168,19168,4857404,7.0,88.0,74.0,U,2.0,117390.6,5.0,8.0,Test,1,1,1,1,1,3
19169,19169,132547,8.0,107.0,55.0,F,2.0,302203.09,0.0,3.0,Control,0,1,2,1,1,3
19170,19170,8404411,12.0,145.0,60.0,F,2.0,174008.64,6.0,9.0,Test,1,6,3,2,2,1
19171,19171,9939805,11.0,135.0,51.0,M,3.0,2498185.18,6.0,9.0,Control,1,19,5,4,1,1
19172,19172,4980713,16.0,193.0,50.0,M,2.0,121630.62,6.0,9.0,Control,4,1,1,1,1,5
19173,19173,273872,25.0,306.0,22.0,M,2.0,26465.04,0.0,3.0,Control,1,1,1,1,1,6
19174,19174,927541,24.0,293.0,60.0,F,3.0,380237.88,6.0,9.0,Test,3,1,1,1,1,5
